molecule_chembl_id,pAffinity,n_meas,std_smiles,scaffold,mw,assay_group,types,n_assays,inter_assay_range
CHEMBL6033955,6.85,1,ON=C(Nc1ccc(F)c(F)c1)c1nonc1NOC1CCCCO1,N=C(Nc1ccccc1)c1nonc1NOC1CCCCO1,355.3010000000002,binding,IC50,1,0.0
CHEMBL6034470,6.54,1,OC(c1cn(C2CCCCC2)nn1)c1c(C2CC2)sc2cncn12,c1ncn2c(Cc3cn(C4CCCCC4)nn3)c(C3CC3)sc12,343.456,binding,IC50,1,0.0
CHEMBL6035036,6.57,1,NC(=O)Nc1nonc1C(=NO)NC1Cc2ccc(F)cc21,N=C(NC1Cc2ccccc21)c1cnon1,306.25700000000006,binding,IC50,1,0.0
CHEMBL6035098,6.79,1,O=S(=O)(CCNc1nonc1C(=NO)Nc1ccc(F)c(Br)c1)NC1CCCC1,N=C(Nc1ccccc1)c1nonc1NCCS(=O)(=O)NC1CCCC1,491.3430000000002,binding,IC50,1,0.0
CHEMBL6035876,7.03,1,CC(C)(O)C(O)CNc1nonc1C(=NO)NC1CCc2ccc(F)cc21,N=C(NC1CCc2ccccc21)c1cnon1,379.39200000000017,binding,IC50,1,0.0
CHEMBL6036141,6.44,1,O=C(CO)N1CC(COc2nonc2C(=NO)NC2Cc3ccc(F)cc32)C1,N=C(NC1Cc2ccccc21)c1nonc1OCC1CNC1,391.35900000000015,binding,IC50,1,0.0
CHEMBL6036831,5.890000000000001,2,OCC(O)CNc1nonc1C(=NO)NC1CCc2ccc(F)cc21,N=C(NC1CCc2ccccc21)c1cnon1,351.33800000000014,binding,IC50,1,0.0
CHEMBL6037453,7.19,1,OC(c1ccc(Cl)cc1)c1c(C2CC2)sc2cncn12,c1ccc(Cc2c(C3CC3)sc3cncn23)cc1,304.80199999999996,binding,IC50,1,0.0
CHEMBL6038971,7.2,1,NS(=O)(=O)NCC(O)CSc1nonc1C(=NO)NC1Cc2ccc(F)cc21,N=C(NC1Cc2ccccc21)c1cnon1,432.4590000000001,binding,IC50,1,0.0
CHEMBL6039064,6.12,1,Cc1cc(-c2sc3cncn3c2C(O)C2CCCCC2)cs1,c1cc(-c2sc3cncn3c2CC2CCCCC2)cs1,332.4940000000001,binding,IC50,1,0.0
CHEMBL6039225,6.77,1,COC(=O)C(N)CSc1nonc1C(=NO)Nc1ccc(F)c(Br)c1,N=C(Nc1ccccc1)c1cnon1,434.24700000000007,binding,IC50,1,0.0
CHEMBL6039609,7.71,1,CCC(C(=O)Nc1nc2ccc(Cl)cn2n1)C1C2CC(Oc3ccnc4ccc(F)cc34)CC21,O=C(CC1C2CC(Oc3ccnc4ccccc34)CC12)Nc1nc2ccccn2n1,479.94300000000027,binding,IC50,1,0.0
CHEMBL6039633,7.32,1,CN1C(=O)NCC1CSc1nonc1C(=NO)Nc1ccc(F)c(Br)c1,N=C(Nc1ccccc1)c1nonc1SCC1CNC(=O)N1,445.27400000000006,binding,IC50,1,0.0
CHEMBL6039937,6.13,1,NS(=O)(=O)N1CCC(Oc2nonc2C(=NO)NC2Cc3ccc(F)cc32)C1,N=C(NC1Cc2ccccc21)c1nonc1OC1CCNC1,412.40300000000013,binding,IC50,1,0.0
CHEMBL6039970,5.86,1,O=C(CO)N1CCC(Oc2nonc2C(=NO)NC2Cc3ccc(F)cc32)C1,N=C(NC1Cc2ccccc21)c1nonc1OC1CCNC1,391.35900000000015,binding,IC50,1,0.0
CHEMBL6040255,7.22,1,CS(=O)(=O)NCC(O)CSc1nonc1C(=NO)NC1Cc2ccc(F)cc21,N=C(NC1Cc2ccccc21)c1cnon1,431.4710000000001,binding,IC50,1,0.0
CHEMBL6040291,7.98,1,Cc1cnc(NC(=O)C(C)C2C3CC(n4cnc5cc(F)c(F)cc54)CC32)cn1,O=C(CC1C2CC(n3cnc4ccccc43)CC12)Nc1cnccn1,397.4290000000001,binding,IC50,1,0.0
CHEMBL6040577,7.17,1,NS(=O)(=O)NCCONc1nonc1C(=NO)NCc1ccccc1,N=C(NCc1ccccc1)c1cnon1,371.3790000000001,binding,IC50,1,0.0
CHEMBL6040798,7.82,1,CC1(C)CCC(C(O)c2c(C3CC3)sc3cncn23)C1,c1ncn2c(CC3CCCC3)c(C3CC3)sc12,290.432,binding,IC50,1,0.0
CHEMBL6041045,7.32,1,CC(C(=O)Nc1ccc(CO)cn1)C1C2CC(Oc3ccnc4ccc(F)cc34)CC21,O=C(CC1C2CC(Oc3ccnc4ccccc34)CC12)Nc1ccccn1,421.47200000000015,binding,IC50,1,0.0
CHEMBL6041061,7.41,1,CC1(C)CCC(CC(O)c2c(C3CC3)sc3cncn23)C1,c1ncn2c(CCC3CCCC3)c(C3CC3)sc12,304.459,binding,IC50,1,0.0
CHEMBL6041237,6.53,1,OC(CC1CCCCC1)c1c(-c2ccccc2)sc2cncn12,c1ccc(-c2sc3cncn3c2CCC2CCCCC2)cc1,326.4650000000001,binding,IC50,1,0.0
CHEMBL6041582,6.92,1,NS(=O)(=O)N1CCC(CCNc2nonc2C(=NO)Nc2ccc(F)c(Br)c2)CC1,N=C(Nc1ccccc1)c1nonc1NCCC1CCNCC1,506.3580000000002,binding,IC50,1,0.0
CHEMBL6041914,7.145,2,CN=S(C)(=O)NCCNc1nonc1C(=NO)NC1Cc2ccc(F)cc21,N=C(NC1Cc2ccccc21)c1cnon1,397.4360000000001,binding,IC50,1,0.0
CHEMBL6041945,7.4,1,CCC(=O)NCCOc1nonc1C(=NO)NC1Cc2ccc(F)cc21,N=C(NC1Cc2ccccc21)c1cnon1,363.3490000000001,binding,IC50,1,0.0
CHEMBL6041997,7.08,1,CC(C)(Sc1nonc1C(=NO)Nc1ccc(F)c(Br)c1)C(=O)NCC(O)CO,N=C(Nc1ccccc1)c1cnon1,492.32700000000017,binding,IC50,1,0.0
