smiles_std,molecule_chembl_id,standard_type,value_nM,pActivity,n_measurements,MW,n_documents,scaffold,dataset
N#Cc1ccc(N2N=C(c3ccccc3)/C(=C/c3ccc(C(=O)O)cc3)C2=O)cc1,CHEMBL1277046,IC50,5500.0,5.259637310505756,1,393.40200000000016,1,O=C1C(=Cc2ccccc2)C(c2ccccc2)=NN1c1ccccc1,SARS_Mpro_train
CCC1(OC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C=O)C[C@@H]2CCNC2=O)CCN(C(=O)OC(C)(C)C)CC1,CHEMBL4212620,IC50,5500.0,5.259637310505756,1,524.6590000000004,1,O=C(CNC(=O)OC1CCNCC1)NCCC1CCNC1=O,SARS_Mpro_train
CC(C)C(=O)Nc1ccc(N(C(=O)Cn2nnc3ccccc32)C(C(=O)NCc2cccnc2)c2cccc(F)c2)cc1,CHEMBL5900737,IC50,5500.0,5.259637310505756,1,579.6360000000002,1,O=C(NCc1cccnc1)C(c1ccccc1)N(C(=O)Cn1nnc2ccccc21)c1ccccc1,SARS_Mpro_train
CCNc1ccc(-c2cccc3c2CC(CO)c2c(-c4ccc(Br)cc4)ccc(O)c2-3)nc1,CHEMBL5203622,IC50,5500.0,5.259637310505756,1,501.4240000000001,1,c1ccc(-c2cccc3c2CCc2c(-c4ccccn4)cccc2-3)cc1,SARS_Mpro_train
CCCCCCNC(=O)n1cc(Cl)c(=O)[nH]c1=O,CHEMBL2333032,IC50,5500.0,5.259637310505756,1,273.72,1,O=c1cc[nH]c(=O)[nH]1,SARS_Mpro_train
CN1C(=O)C(=O)c2cc(S(=O)(=O)N3CCN(c4ccccn4)CC3)ccc21,CHEMBL3099521,IC50,5520.0,5.2580609222708015,1,386.4330000000001,1,O=C1Nc2ccc(S(=O)(=O)N3CCN(c4ccccn4)CC3)cc2C1=O,SARS_Mpro_train
CCCCCCCc1ccc(-n2[se]c3ccccc3c2=O)cc1,CHEMBL5596345,IC50,5559.52,5.254962704703923,2,372.37000000000006,1,O=c1c2ccccc2[se]n1-c1ccccc1,SARS_Mpro_train
Cc1ccccc1N1C(=O)C[n+]2ccccc2C1C(=O)Nc1ccccc1,CHEMBL5595272,IC50,5600.0,5.251811972993799,1,358.42100000000005,1,O=C(Nc1ccccc1)C1c2cccc[n+]2CC(=O)N1c1ccccc1,SARS_Mpro_train
O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,CHEMBL1116,IC50,5610.0,5.251037138743839,1,473.5940000000001,1,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccccc2)sc2ccccc12,SARS_Mpro_train
CC(=O)OCC1Cc2c(-c3cc(-c4ccccc4)ccn3)cccc2-c2c(O)ccc(C)c21,CHEMBL5203894,IC50,5650.0,5.247951552180561,1,435.5230000000002,1,c1ccc(-c2ccnc(-c3cccc4c3CCc3ccccc3-4)c2)cc1,SARS_Mpro_train
CC1(C)CC(=O)C2=C(C1)Nc1cc([N+](=O)[O-])ccc1N(C(=O)CCl)C2c1ccc(OC(F)(F)F)cc1,CHEMBL5414005,IC50,5680.0,5.245651664288981,1,523.8950000000002,1,O=C1CCCC2=C1C(c1ccccc1)Nc1ccccc1N2,SARS_Mpro_train
C[C@H](NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc(C(C)(C)C)cc1)c1ccccc1,CHEMBL5170231,IC50,5700.0,5.2441251443275085,1,481.59600000000023,1,O=C(NCc1ccccc1)C(c1cccnc1)N(C(=O)c1ccco1)c1ccccc1,SARS_Mpro_train
C[C@H](NC(=O)[C@@H](c1cccnc1)N(C(=O)c1ccco1)c1ccc(C(C)(C)C)cc1)c1ccccc1,CHEMBL5560737,IC50,5700.0,5.2441251443275085,1,481.59600000000023,1,O=C(NCc1ccccc1)C(c1cccnc1)N(C(=O)c1ccco1)c1ccccc1,SARS_Mpro_train
NC(=S)N/N=C/c1ccc(-c2ccc(C(=O)O)cc2)s1,CHEMBL5171422,IC50,5780.0,5.2380721615794705,1,305.384,1,c1ccc(-c2cccs2)cc1,SARS_Mpro_train
CC(=O)OCC1Cc2c(-c3ccc(F)cn3)cccc2-c2c(O)ccc(-c3ccc(Br)cc3)c21,CHEMBL5204665,IC50,6050.0,5.237445836968988,2,518.3820000000002,1,c1ccc(-c2cccc3c2CCc2c(-c4ccccn4)cccc2-3)cc1,SARS_Mpro_train
CC(C)(C)c1ccc(N2N=C(c3ccccc3)/C(=C/c3ccc(-c4cc(Cl)ccc4C(=O)O)o3)C2=O)cc1,CHEMBL3808427,IC50,5800.0,5.236572006437063,1,525.0040000000002,1,O=C1C(=Cc2ccc(-c3ccccc3)o2)C(c2ccccc2)=NN1c1ccccc1,SARS_Mpro_train
O=c1cc(-c2ccc(O)cc2)oc2cc(O)c(O)c(O)c12,CHEMBL55415,IC50,5800.0,5.236572006437063,1,286.23900000000003,1,O=c1cc(-c2ccccc2)oc2ccccc12,SARS_Mpro_train
CC1(C)[C@H](C(=O)OCc2ccccc2F)N2C(=O)[C@@H](NC(=O)COc3ccccc3)[C@H]2S1(=O)=O,CHEMBL5191284,IC50,5800.0,5.236572006437063,1,490.5090000000002,1,O=C(COc1ccccc1)NC1C(=O)N2C(C(=O)OCc3ccccc3)CS(=O)(=O)C12,SARS_Mpro_train
COC(=O)[C@]12CCC(C)(C)C[C@H]1[C@H]1C(=O)C=C3[C@@]4(C)C=C(C#N)C(=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,CHEMBL1762621,IC50,5810.0,5.235823867609669,1,505.69900000000047,1,O=C1C=CC2C3=CC(=O)C4C5CCCCC5CCC4C3CCC2C1,SARS_Mpro_train
COc1ccc(-c2ccc(/C=N/NC(N)=S)o2)cc1OC,CHEMBL5193704,IC50,5810.0,5.235823867609669,1,305.35900000000004,1,c1ccc(-c2ccco2)cc1,SARS_Mpro_train
O=C(NC1CCCCC1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccc(-c2ccccc2)cc1,CHEMBL5179593,IC50,5820.0,5.235077015350112,1,479.58400000000023,1,O=C(NC1CCCCC1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccc(-c2ccccc2)cc1,SARS_Mpro_train
CC(=O)OCC1Cc2c(-c3ccc(C(C)=O)cn3)cccc2-c2c(O)ccc(-c3ccc(Br)cc3)c21,CHEMBL5195252,IC50,5830.0,5.2343314452409855,1,542.4290000000002,1,c1ccc(-c2cccc3c2CCc2c(-c4ccccn4)cccc2-3)cc1,SARS_Mpro_train
CC(C)CNC(=O)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccc(C(C)(C)C)cc1,CHEMBL5779998,IC50,5900.0,5.229147988357856,1,433.55600000000015,1,O=C(c1c[nH]cn1)N(Cc1cccnc1)c1ccccc1,SARS_Mpro_train
C[C@@H](NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12,CHEMBL1201284,IC50,5990.0,5.2225731776106885,1,357.41900000000004,1,c1ccc(CCCNCc2cccc3ccccc23)cc1,SARS_Mpro_train
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)C1=NC=NC1)c1ccc(C(C)(C)C)cc1,CHEMBL2311709,IC50,6000.0,5.221848749616356,1,433.5560000000002,1,O=C(C1=NC=NC1)N(Cc1cccnc1)c1ccccc1,SARS_Mpro_train
COc1cccc2[nH]c(C(=O)N3CC4(CCCC4)CC3C(=O)N[C@H](C#N)C[C@@H]3CCCNC3=O)cc12,CHEMBL5398479,IC50,6000.0,5.221848749616356,1,491.59200000000027,1,O=C1NCCCC1CCNC(=O)C1CC2(CCCC2)CN1C(=O)c1cc2ccccc2[nH]1,SARS_Mpro_train
Nc1ncc(S(=O)(=O)c2ccc(Cl)cc2)c(N)n1,CHEMBL213581,IC50,6000.0,5.221848749616356,1,284.728,1,O=S(=O)(c1ccccc1)c1cncnc1,SARS_Mpro_train
O=C(OCc1ccccc1COC(=O)c1cc(B(O)O)cc([N+](=O)[O-])c1)c1cc(B(O)O)cc([N+](=O)[O-])c1,CHEMBL5275129,Ki,6000.0,5.221848749616356,1,524.0120000000002,1,O=C(OCc1ccccc1COC(=O)c1ccccc1)c1ccccc1,SARS_Mpro_train
CC(C)c1ccc(N2N=C(c3ccccc3)/C(=C/c3ccc(-c4cc(Cl)ccc4C(=O)O)o3)C2=O)cc1,CHEMBL3809329,IC50,6000.0,5.221848749616356,1,510.9770000000002,1,O=C1C(=Cc2ccc(-c3ccccc3)o2)C(c2ccccc2)=NN1c1ccccc1,SARS_Mpro_train
N#Cc1c(-c2ccc(Cl)cc2)nc(SCc2ccc([N+](=O)[O-])cc2)[nH]c1=O,CHEMBL1082333,IC50,6100.0,5.214670164989233,1,398.8310000000001,1,O=c1cc(-c2ccccc2)nc(SCc2ccccc2)[nH]1,SARS_Mpro_train
Cc1ccc(N2C(=O)C[n+]3ccccc3C2C(=O)Nc2ccccc2C)cc1,CHEMBL5592599,IC50,6100.0,5.214670164989233,1,372.44800000000015,1,O=C(Nc1ccccc1)C1c2cccc[n+]2CC(=O)N1c1ccccc1,SARS_Mpro_train
O=C(Nc1ccc2c(c1)B(O)OC2)c1cccc(OCc2ccccc2)c1,CHEMBL5199388,IC50/Ki,6100.0,5.214670164989233,3,359.19000000000005,2,O=C(Nc1ccc2c(c1)BOC2)c1cccc(OCc2ccccc2)c1,SARS_Mpro_train
Cc1cccc(N2C(=O)C[n+]3ccccc3C2C(=O)Nc2ccccc2)c1,CHEMBL5591010,IC50,6100.0,5.214670164989233,1,358.42100000000005,1,O=C(Nc1ccccc1)C1c2cccc[n+]2CC(=O)N1c1ccccc1,SARS_Mpro_train
CCc1ccc(-n2[se]c3ccccc3c2=O)cc1,CHEMBL5084537,IC50,6180.08,5.209005903048918,2,302.23500000000007,1,O=c1c2ccccc2[se]n1-c1ccccc1,SARS_Mpro_train
CCCCCCNC(=O)n1cc(CC)c(=O)[nH]c1=O,CHEMBL2333034,IC50,6200.0,5.207608310501746,1,267.329,1,O=c1cc[nH]c(=O)[nH]1,SARS_Mpro_train
CCC(C)(C)NC(=O)[C@@H](c1ccn(C)c1)N(C(=O)Cn1nnc2ccccc21)c1ccc(NC(C)=O)cc1,CHEMBL2442082,IC50,6200.0,5.207608310501746,1,515.6180000000003,1,O=C(Cn1nnc2ccccc21)N(Cc1cc[nH]c1)c1ccccc1,SARS_Mpro_train
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccc(C(C)(C)C)cc1,CHEMBL3605602,IC50,6200.0,5.207608310501746,1,433.55600000000015,1,O=C(c1c[nH]cn1)N(Cc1cccnc1)c1ccccc1,SARS_Mpro_train
CC1CC(=O)C2=C(C1)Nc1cc([N+](=O)[O-])ccc1N(C(=O)CCl)C2c1ccc(F)cc1F,CHEMBL5429124,IC50,6210.0,5.20690839982342,1,461.85200000000015,1,O=C1CCCC2=C1C(c1ccccc1)Nc1ccccc1N2,SARS_Mpro_train
COc1ccc2[se]n(-c3ccccc3)c(=O)c2c1,CHEMBL5542162,IC50,6290.08,5.2014101536013815,2,304.20700000000005,1,O=c1c2ccccc2[se]n1-c1ccccc1,SARS_Mpro_train
CC1=C(O)C(=O)C=C2C1=CC=C1[C@@]2(C)CC[C@@]2(C)[C@@H]3C[C@@H](C)C(=O)C[C@]3(C)CC[C@]12C,CHEMBL432519,IC50/Ki,6950.0,5.2011524070372435,2,420.5930000000003,1,O=C1C=CC2=CC=C3C(CCC4C3CCC3CC(=O)CCC34)C2=C1,SARS_Mpro_train
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccc(C2CCCCC2)cc1,CHEMBL5987142,IC50,6300.0,5.200659450546418,1,459.5940000000003,1,O=C(c1c[nH]cn1)N(Cc1cccnc1)c1ccc(C2CCCCC2)cc1,SARS_Mpro_train
CC(C)(C)CNC(=O)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccc(C(C)(C)C)cc1,CHEMBL5749133,IC50,6300.0,5.200659450546418,1,447.5830000000002,1,O=C(c1c[nH]cn1)N(Cc1cccnc1)c1ccccc1,SARS_Mpro_train
CC(C)(C)OC(=O)CNC(=O)C(c1ccsc1)N(C(=O)Cn1nnc2ccccc21)c1ccc(NC(=O)C2CC2)cc1,CHEMBL5971428,IC50,6300.0,5.200659450546418,1,588.6900000000002,1,O=C(Nc1ccc(N(Cc2ccsc2)C(=O)Cn2nnc3ccccc32)cc1)C1CC1,SARS_Mpro_train
CSc1nc2ccc(C#N)cc2n1C(=O)c1ccc(C)c(F)c1,CHEMBL5613116,IC50,6304.785,5.200329843827886,2,325.36800000000005,1,O=C(c1ccccc1)n1cnc2ccccc21,SARS_Mpro_train
O=c1[nH]cc(-c2cc(-c3cccc(Cl)c3)c(=O)n(-c3cccnc3)c2)c(=O)[nH]1,CHEMBL5268256,IC50,6380.0,5.195179321278838,2,392.8020000000001,2,O=c1[nH]cc(-c2cc(-c3ccccc3)c(=O)n(-c3cccnc3)c2)c(=O)[nH]1,SARS_Mpro_train
O=C(O)c1cccc(N2N=C(c3ccccc3)/C(=C/c3ccc(-c4ccccc4)o3)C2=O)c1,CHEMBL3809861,IC50,6400.0,5.1938200260161125,1,434.4510000000002,1,O=C1C(=Cc2ccc(-c3ccccc3)o2)C(c2ccccc2)=NN1c1ccccc1,SARS_Mpro_train
O=C(O)[C@H]1O[C@@H](Oc2cc3oc(-c4ccccc4)cc(=O)c3c(O)c2O)[C@H](O)[C@@H](O)[C@@H]1O,CHEMBL485818,IC50,6410.0,5.193141970481182,8,446.36400000000015,4,O=c1cc(-c2ccccc2)oc2cc(OC3CCCCO3)ccc12,SARS_Mpro_train
CC(=O)OCC1Cc2c(-c3ccccn3)cccc2-c2c(O)ccc(-c3ccc(Br)cc3)c21,CHEMBL5203183,IC50,6440.0,5.1911141326401875,1,500.3920000000002,1,c1ccc(-c2cccc3c2CCc2c(-c4ccccn4)cccc2-3)cc1,SARS_Mpro_train
CC1=C(c2ccccc2)C1C(=O)NC(Cc1ccc2ccccc2c1)c1nc(-c2ccc(C(F)(F)F)cc2)no1,CHEMBL5286093,IC50,6470.0,5.189095719331299,1,539.5570000000001,1,O=C(NC(Cc1ccc2ccccc2c1)c1nc(-c2ccccc2)no1)C1C=C1c1ccccc1,SARS_Mpro_train
CC(C)(C)OC(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C=O)Cc1c[nH]cn1,CHEMBL5291013,IC50,6490.0,5.187755303199631,1,443.50400000000013,1,O=C(CCc1ccccc1)NCCc1c[nH]cn1,SARS_Mpro_train
C=CS(=O)(=O)N(c1ccc(-c2ccccc2)cc1)[C@H](C(=O)N[C@@H](C)c1ccccc1)c1cccnc1,CHEMBL5633125,IC50,6490.0,5.187755303199631,1,497.6200000000002,1,O=C(NCc1ccccc1)C(Nc1ccc(-c2ccccc2)cc1)c1cccnc1,SARS_Mpro_train
CC1=C(O)C(=O)C=C2C1=CC=C1[C@@]2(C)CC[C@@]2(C)[C@@H]3C[C@](C)(C(=O)O)CC[C@]3(C)CC[C@]12C,CHEMBL301982,IC50/Ki,7250.0,5.181956742448463,2,450.61900000000037,1,O=C1C=CC2=CC=C3C(CCC4C3CCC3CCCCC34)C2=C1,SARS_Mpro_train
CCc1nc2ccccc2n1C(=O)c1ccc(C)cc1,CHEMBL5613416,IC50,6578.465,5.1818794972488655,2,264.328,1,O=C(c1ccccc1)n1cnc2ccccc21,SARS_Mpro_train
CC(=O)OCC1Cc2c(-c3cc(-c4ccccc4)ccn3)cccc2-c2c(O)ccc(-c3ccc(Br)cc3)c21,CHEMBL5206883,IC50,10060.0,5.181037096827535,2,576.4900000000002,1,c1ccc(-c2ccnc(-c3cccc4c3CCc3c(-c5ccccc5)cccc3-4)c2)cc1,SARS_Mpro_train
CC1(C)[C@H](C(=O)OCc2ccccc2)N2C(=O)[C@@H](NC(=O)COc3ccccc3)[C@H]2S1(=O)=O,CHEMBL5190736,IC50,6600.0,5.180456064458132,1,472.51900000000023,1,O=C(COc1ccccc1)NC1C(=O)N2C(C(=O)OCc3ccccc3)CS(=O)(=O)C12,SARS_Mpro_train
CCC(=C\c1sc2cc(C)c(C)cc2[n+]1CC)/C=C1/Sc2cc(/C=C/c3ccccc3)ccc2N1CC,CHEMBL558828,IC50,6600.0,5.180456064458132,1,523.7910000000002,1,C(=Cc1[nH+]c2ccccc2s1)C=C1Nc2ccc(C=Cc3ccccc3)cc2S1,SARS_Mpro_train
CC(C)(C)c1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCc2ccccc2)c2cccnc2)cc1,CHEMBL6043147,IC50,6600.0,5.180456064458132,1,467.57300000000015,1,O=C(NCc1ccccc1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccccc1,SARS_Mpro_train
CC1(C)[C@H](C(=O)OCOc2ccccc2)N2C(=O)[C@@H](NC(=O)COc3ccccc3)[C@H]2S1(=O)=O,CHEMBL5184016,IC50,6600.0,5.180456064458132,1,488.5180000000002,1,O=C(COc1ccccc1)NC1C(=O)N2C(C(=O)OCOc3ccccc3)CS(=O)(=O)C12,SARS_Mpro_train
CC1COP(=O)(Oc2cc(O)c3c(=O)c(O)c(-c4cc(O)c(O)c(O)c4)oc3c2)OC1,CHEMBL5561562,IC50,6620.0,5.1791420105603,1,452.3080000000002,1,O=c1cc(-c2ccccc2)oc2cc(OP3(=O)OCCCO3)ccc12,SARS_Mpro_train
CC(=O)OCC1Cc2c(-c3ccc(S(C)(=O)=O)cn3)cccc2-c2c(O)ccc(-c3ccc(Br)cc3)c21,CHEMBL5209430,IC50,6650.0,5.1771783546968955,1,578.4840000000002,1,c1ccc(-c2cccc3c2CCc2c(-c4ccccn4)cccc2-3)cc1,SARS_Mpro_train
Cc1ccc(C(=O)n2cnc3ccccc32)cc1,CHEMBL5612948,IC50,6660.0,5.176525770829699,3,236.27400000000003,1,O=C(c1ccccc1)n1cnc2ccccc21,SARS_Mpro_train
O=C(O)c1cccc(N2N=C(c3ccccc3)/C(=C/c3ccc(-c4ccccc4)cc3)C2=O)c1,CHEMBL3809053,IC50,6700.0,5.173925197299173,1,444.4900000000002,1,O=C1C(=Cc2ccc(-c3ccccc3)cc2)C(c2ccccc2)=NN1c1ccccc1,SARS_Mpro_train
COc1ccc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C(=O)c3nc4ccccc4s3)c(C)c2c1,CHEMBL2435618,Ki,6700.0,5.173925197299173,1,589.7180000000002,1,O=C(CNC(=O)c1cc2ccccc2[nH]1)NC(CC1CCNC1=O)C(=O)c1nc2ccccc2s1,SARS_Mpro_train
CC1=C(c2ccccc2)C1C(=O)NCc1nc(-c2ccc(C(F)(F)F)cc2)no1,CHEMBL5282313,IC50,6710.0,5.1732774798310075,1,399.372,1,O=C(NCc1nc(-c2ccccc2)no1)C1C=C1c1ccccc1,SARS_Mpro_train
CC(=O)OCC1Cc2c(-c3ccc(Br)cn3)cccc2-c2c(O)ccc(-c3ccc(Br)cc3)c21,CHEMBL5172817,IC50,6730.0,5.171984935776023,1,579.2880000000002,1,c1ccc(-c2cccc3c2CCc2c(-c4ccccn4)cccc2-3)cc1,SARS_Mpro_train
O=C(O)c1ccc(/C=C2\C(=O)N(c3ccc(F)cc3)N=C2c2ccccc2)cc1,CHEMBL1277227,IC50,6800.0,5.167491087293763,1,386.38200000000006,1,O=C1C(=Cc2ccccc2)C(c2ccccc2)=NN1c1ccccc1,SARS_Mpro_train
COc1cc2nc(SC)n(C(=O)c3ccc(C)cc3)c2cc1OC,CHEMBL5613344,IC50,6859.155000000001,5.163745534519114,2,342.4200000000001,1,O=C(c1ccccc1)n1cnc2ccccc21,SARS_Mpro_train
O=C(Nc1ccc(Cl)cc1)C1c2cccc[n+]2CC(=O)N1Cc1ccc2c(c1)OCO2,CHEMBL1620799,IC50,6900.0,5.161150909262744,1,436.87500000000034,1,O=C(Nc1ccccc1)C1c2cccc[n+]2CC(=O)N1Cc1ccc2c(c1)OCO2,SARS_Mpro_train
CCC(=O)Nc1ccc(N(C(=O)Cn2nnc3ccccc32)C(C(=O)NC(C)(C)C)c2ccsc2)cc1,CHEMBL2442077,IC50,6900.0,5.161150909262744,1,518.6430000000003,1,O=C(Cn1nnc2ccccc21)N(Cc1ccsc1)c1ccccc1,SARS_Mpro_train
O=C1NC2(CC(C3CCC3)C2)C(=O)N1c1cncc(F)c1,CHEMBL5561945,IC50,6900.0,5.161150909262744,1,289.31,1,O=C1NC2(CC(C3CCC3)C2)C(=O)N1c1cccnc1,SARS_Mpro_train
CC(C)[C@H](NC(=O)/C=C/c1ccccc1)C(=O)N[C@H](C=O)C[C@@H]1CCCNC1=O,CHEMBL3884779,IC50,6928.0,5.159392120990709,1,399.4910000000002,1,O=C(C=Cc1ccccc1)NCC(=O)NCCC1CCCNC1=O,SARS_Mpro_train
Cc1sc(C(F)(F)F)nc1C(=O)N[C@@H](CC(C)(C)C)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,CHEMBL6063404,Ki,6950.0,5.158015195409886,1,473.5210000000003,1,O=C(CNC(=O)c1cscn1)NCCC1CCNC1=O,SARS_Mpro_train
O=c1[nH]c(-c2cccc(Cl)c2)nc2cc(O)c(O)c(O)c12,CHEMBL5423390,IC50,6960.0,5.157390760389438,1,304.689,1,O=c1[nH]c(-c2ccccc2)nc2ccccc12,SARS_Mpro_train
CC(C)Cc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NC(C)(C)C)c2cccnc2)cc1,CHEMBL5869408,IC50,7000.0,5.154901959985743,1,433.55600000000015,1,O=C(c1c[nH]cn1)N(Cc1cccnc1)c1ccccc1,SARS_Mpro_train
OCC1Cc2c(-c3ccc(Cl)cn3)cccc2-c2c(O)ccc(-c3ccc(Br)cc3)c21,CHEMBL5201244,IC50,7600.0,5.153101802338773,2,492.8000000000002,1,c1ccc(-c2cccc3c2CCc2c(-c4ccccn4)cccc2-3)cc1,SARS_Mpro_train
NC(=S)N/N=C/c1ccc(-c2ccncc2)o1,CHEMBL5187551,IC50,7090.0,5.149353764816933,1,246.29500000000002,1,c1coc(-c2ccncc2)c1,SARS_Mpro_train
CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C#Cc1ccc([N+](=O)[O-])cc1)C[C@@H]1CCNC1=O)C2(C)C,CHEMBL5410610,IC50,7100.0,5.1487416512809245,1,619.641,1,O=C1NCCC1CC(C#Cc1ccccc1)NC(=O)C1NCC2CC21,SARS_Mpro_train
Cc1noc(C)c1CN1C(=O)C(=O)c2cc(C#N)ccc21,CHEMBL187579,IC50,7200.0,5.142667503568732,1,281.271,1,O=C1C(=O)N(Cc2cnoc2)c2ccccc21,SARS_Mpro_train
O=C(NC1CCCC1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccc(-c2ccccc2)cc1,CHEMBL5171325,IC50,7270.0,5.138465589140962,1,465.5570000000002,1,O=C(NC1CCCC1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccc(-c2ccccc2)cc1,SARS_Mpro_train
CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,CHEMBL76,IC50,7280.0,5.137868620686962,1,319.88000000000005,1,c1ccc2ncccc2c1,SARS_Mpro_train
CCN1/C(=C\C(=C/c2sc3ccccc3[n+]2CCCS(=O)(=O)[O-])OC)Sc2ccc(OC)cc21,CHEMBL515787,IC50,7300.0,5.136677139879544,1,518.6820000000002,1,C(=Cc1[nH+]c2ccccc2s1)C=C1Nc2ccccc2S1,SARS_Mpro_train
CC1CC(=O)C2=C(C1)Nc1cc([N+](=O)[O-])ccc1N(C(=O)CCl)C2C1CCC1,CHEMBL5395044,IC50,7320.0,5.135488918941608,1,403.8660000000002,1,O=C1CCCC2=C1C(C1CCC1)Nc1ccccc1N2,SARS_Mpro_train
CCC[C@@]1(CCc2ccccc2)CC(O)=C([C@H](CC)c2cccc(NS(=O)(=O)c3ccc(C(F)(F)F)cn3)c2)C(=O)O1,CHEMBL222559,IC50,7380.0,5.131943638176958,1,602.6750000000001,1,O=C1OC(CCc2ccccc2)CC=C1Cc1cccc(NS(=O)(=O)c2ccccn2)c1,SARS_Mpro_train
CC(=O)OCC1Cc2c(-c3cc(N4CCOCC4)ccn3)cccc2-c2c(O)ccc(-c3ccc(Br)cc3)c21,CHEMBL5191235,IC50,7390.0,5.131355561605174,1,585.498,1,c1ccc(-c2cccc3c2CCc2c(-c4cc(N5CCOCC5)ccn4)cccc2-3)cc1,SARS_Mpro_train
CCCCCCNC(=O)n1cc(C(F)(F)F)c(=O)[nH]c1=O,CHEMBL2333033,IC50,7400.0,5.130768280269024,1,307.272,1,O=c1cc[nH]c(=O)[nH]1,SARS_Mpro_train
CCCCCCNC(=O)n1cc(Br)c(=O)[nH]c1=O,CHEMBL2333042,IC50,7400.0,5.130768280269024,1,318.17100000000005,1,O=c1cc[nH]c(=O)[nH]1,SARS_Mpro_train
CC1(C)[C@H](C(=O)OCc2ccc(F)cc2)N2C(=O)[C@@H](NC(=O)COc3ccccc3)[C@H]2S1(=O)=O,CHEMBL5184585,IC50,7400.0,5.130768280269024,1,490.5090000000002,1,O=C(COc1ccccc1)NC1C(=O)N2C(C(=O)OCc3ccccc3)CS(=O)(=O)C12,SARS_Mpro_train
Cc1ccccc1-n1[se]c2ccccc2c1=O,CHEMBL5094204,IC50,7430.094999999999,5.129005633420008,2,288.2080000000001,1,O=c1c2ccccc2[se]n1-c1ccccc1,SARS_Mpro_train
Cc1ccc(C(=O)n2c(C)nc3cc4c(cc32)OCCO4)cc1,CHEMBL5612081,IC50,7456.55,5.127469438986887,2,308.33700000000005,1,O=C(c1ccccc1)n1cnc2cc3c(cc21)OCCO3,SARS_Mpro_train
CC1=C(c2ccccc2)C1C(=O)NC(Cc1ccccc1F)c1nc(-c2ccc(C(F)(F)F)cc2)no1,CHEMBL5274265,IC50,7480.0,5.126098402135539,1,507.48700000000014,1,O=C(NC(Cc1ccccc1)c1nc(-c2ccccc2)no1)C1C=C1c1ccccc1,SARS_Mpro_train
COc1ccc(NC(=O)C(c2cccnc2)N(C(=O)c2ccco2)c2ccc(C(C)(C)C)cc2)cc1,CHEMBL5171462,IC50,7490.0,5.125518182300533,1,483.56800000000027,1,O=C(Nc1ccccc1)C(c1cccnc1)N(C(=O)c1ccco1)c1ccccc1,SARS_Mpro_train
CC(=O)NC(C)C(=O)N[C@@H](CO)C(=O)N[C@H](C(=O)[C@@H](CO)C(=O)N[C@H](C=O)CCC(N)=O)[C@@H](C)O,CHEMBL5272843,IC50,7500.0,5.1249387366083,1,503.5090000000003,1,ACYCLIC,SARS_Mpro_train
Cc1c(Br)cncc1NC[C@@H](N)CC1CCCCC1,CHEMBL5564057,IC50,7500.0,5.1249387366083,1,326.2820000000002,1,c1cncc(NCCCC2CCCCC2)c1,SARS_Mpro_train
CCc1c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C(=O)c2nc3ccccc3s2)[nH]c2ccc(OC)cc12,CHEMBL2435619,Ki,7500.0,5.1249387366083,1,603.7450000000002,1,O=C(CNC(=O)c1cc2ccccc2[nH]1)NC(CC1CCNC1=O)C(=O)c1nc2ccccc2s1,SARS_Mpro_train
CC(=O)NC(CCC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@H](C(=O)[C@@H](CC(C)C)C(=O)N[C@H](C=O)CCC(N)=O)[C@@H](C)O,CHEMBL5280630,IC50,7500.0,5.1249387366083,1,587.6270000000003,1,ACYCLIC,SARS_Mpro_train
