cell_line,drug,conc,shard,key,extracted
SW 900,Asciminib,5.0,201,SW 900	Asciminib	5.0,True
SW 900,Aspirin,5.0,201,SW 900	Aspirin	5.0,True
SW 900,Ataluren,5.0,201,SW 900	Ataluren	5.0,True
SW 900,Atazanavir (sulfate),5.0,201,SW 900	Atazanavir (sulfate)	5.0,True
SW 900,Auranofin,5.0,201,SW 900	Auranofin	5.0,True
SW 900,Belinostat,5.0,201,SW 900	Belinostat	5.0,True
SW 900,Benztropine (mesylate),5.0,201,SW 900	Benztropine (mesylate)	5.0,True
SW 900,Bestatin (hydrochloride),5.0,201,SW 900	Bestatin (hydrochloride)	5.0,True
SW 900,Bexarotene,5.0,201,SW 900	Bexarotene	5.0,True
SW 900,Bicalutamide,5.0,201,SW 900	Bicalutamide	5.0,True
SW 900,Brimonidine,5.0,201,SW 900	Brimonidine	5.0,True
SW 900,Budesonide,5.0,201,SW 900	Budesonide	5.0,True
SW 900,Cabozantinib (S-malate),5.0,201,SW 900	Cabozantinib (S-malate)	5.0,True
SW 900,Canagliflozin (hemihydrate),5.0,201,SW 900	Canagliflozin (hemihydrate)	5.0,True
SW 900,Captopril,5.0,201,SW 900	Captopril	5.0,True
SW 900,Carbamazepine,5.0,201,SW 900	Carbamazepine	5.0,True
SW 900,Cinacalcet,5.0,201,SW 900	Cinacalcet	5.0,True
SW 900,Citalopram (hydrobromide),5.0,201,SW 900	Citalopram (hydrobromide)	5.0,True
SW 900,Clobetasol propionate,5.0,201,SW 900	Clobetasol propionate	5.0,True
SW 900,Clopidogrel,5.0,201,SW 900	Clopidogrel	5.0,True
SW 900,Crizotinib (hydrochloride),5.0,201,SW 900	Crizotinib (hydrochloride)	5.0,True
SW 900,Cyclosporin A,5.0,201,SW 900	Cyclosporin A	5.0,True
SW 900,Dapagliflozin,5.0,201,SW 900	Dapagliflozin	5.0,True
SW 900,Darolutamide,5.0,201,SW 900	Darolutamide	5.0,True
SW 900,Delamanid,5.0,201,SW 900	Delamanid	5.0,True
SW 900,Dexamethasone,5.0,201,SW 900	Dexamethasone	5.0,True
SW 900,Digitoxin,5.0,201,SW 900	Digitoxin	5.0,True
SW 900,Dihydroartemisinin,5.0,201,SW 900	Dihydroartemisinin	5.0,True
SW 900,Drospirenone,5.0,201,SW 900	Drospirenone	5.0,True
SW 900,Econazole,5.0,201,SW 900	Econazole	5.0,True
SW 900,Entrectinib,5.0,201,SW 900	Entrectinib	5.0,True
SW 900,Erythromycin,5.0,201,SW 900	Erythromycin	5.0,True
SW 900,Esmolol (hydrochloride),5.0,201,SW 900	Esmolol (hydrochloride)	5.0,True
SW 900,Estrone sulfate (potassium),5.0,201,SW 900	Estrone sulfate (potassium)	5.0,True
SW 900,Fedratinib (hydrochloride hydrate),5.0,201,SW 900	Fedratinib (hydrochloride hydrate)	5.0,True
SW 900,Filgotinib,5.0,201,SW 900	Filgotinib	5.0,True
SW 900,Fingolimod (hydrochloride),5.0,201,SW 900	Fingolimod (hydrochloride)	5.0,True
SW 900,Flutamide,5.0,201,SW 900	Flutamide	5.0,True
SW 900,Fulvestrant,5.0,201,SW 900	Fulvestrant	5.0,True
SW 900,Gefitinib,5.0,201,SW 900	Gefitinib	5.0,True
SW 900,Idoxuridine,5.0,201,SW 900	Idoxuridine	5.0,True
SW 900,Imiquimod (hydrochloride),5.0,201,SW 900	Imiquimod (hydrochloride)	5.0,True
SW 900,Indacaterol (maleate),5.0,201,SW 900	Indacaterol (maleate)	5.0,True
SW 900,Ivermectin,5.0,201,SW 900	Ivermectin	5.0,True
SW 900,Ixazomib citrate,5.0,201,SW 900	Ixazomib citrate	5.0,True
SW 900,L-Eflornithine (monohydrochloride),5.0,201,SW 900	L-Eflornithine (monohydrochloride)	5.0,True
SW 900,Lactate (calcium),5.0,201,SW 900	Lactate (calcium)	5.0,True
SW 900,Loperamide (hydrochloride),5.0,201,SW 900	Loperamide (hydrochloride)	5.0,True
SW 900,Lopinavir,5.0,201,SW 900	Lopinavir	5.0,True
SW 900,Malotilate,5.0,201,SW 900	Malotilate	5.0,True
SW 900,Meloxicam,5.0,202,SW 900	Meloxicam	5.0,True
SW 900,Methotrexate,5.0,202,SW 900	Methotrexate	5.0,True
SW 900,Methyl aminolevulinate (hydrochloride),5.0,202,SW 900	Methyl aminolevulinate (hydrochloride)	5.0,True
SW 900,Methylthiouracil,5.0,202,SW 900	Methylthiouracil	5.0,True
SW 900,Nafamostat (mesylate),5.0,202,SW 900	Nafamostat (mesylate)	5.0,True
SW 900,Neratinib,5.0,202,SW 900	Neratinib	5.0,True
SW 900,Omeprazole (sodium),5.0,202,SW 900	Omeprazole (sodium)	5.0,True
SW 900,Omeprazole,5.0,202,SW 900	Omeprazole	5.0,True
SW 900,Osimertinib (mesylate),5.0,202,SW 900	Osimertinib (mesylate)	5.0,True
SW 900,Ouabain (Octahydrate),5.0,202,SW 900	Ouabain (Octahydrate)	5.0,True
SW 900,Oxaprozin,5.0,202,SW 900	Oxaprozin	5.0,True
SW 900,Panobinostat,5.0,202,SW 900	Panobinostat	5.0,True
SW 900,Pentoxifylline,5.0,202,SW 900	Pentoxifylline	5.0,True
SW 900,Perindopril (erbumine),5.0,202,SW 900	Perindopril (erbumine)	5.0,True
SW 900,Phenylephrine (hydrochloride),5.0,202,SW 900	Phenylephrine (hydrochloride)	5.0,True
SW 900,Pimozide,5.0,202,SW 900	Pimozide	5.0,True
SW 900,Pioglitazone,5.0,202,SW 900	Pioglitazone	5.0,True
SW 900,Piroxicam,5.0,202,SW 900	Piroxicam	5.0,True
SW 900,Ponatinib,5.0,202,SW 900	Ponatinib	5.0,True
SW 900,Proglumide,5.0,202,SW 900	Proglumide	5.0,True
SW 900,Ranolazine,5.0,202,SW 900	Ranolazine	5.0,True
SW 900,Sunitinib,5.0,202,SW 900	Sunitinib	5.0,True
SW 900,Talc,5.0,202,SW 900	Talc	5.0,True
SW 900,Tazarotene,5.0,202,SW 900	Tazarotene	5.0,True
SW 900,Tirabrutinib (hydrochloride),5.0,202,SW 900	Tirabrutinib (hydrochloride)	5.0,True
SW 900,Uridine,5.0,202,SW 900	Uridine	5.0,True
SW 900,Valdecoxib,5.0,202,SW 900	Valdecoxib	5.0,True
SW 900,Vandetanib,5.0,202,SW 900	Vandetanib	5.0,True
SW 900,Vismodegib,5.0,202,SW 900	Vismodegib	5.0,True
SW 900,Vitamin K4,5.0,202,SW 900	Vitamin K4	5.0,True
SW 900,Voriconazole,5.0,202,SW 900	Voriconazole	5.0,True
SW 900,Vortioxetine,5.0,202,SW 900	Vortioxetine	5.0,True
SW 900,Zileuton,5.0,202,SW 900	Zileuton	5.0,True
SW 900,γ-Oryzanol,5.0,202,SW 900	γ-Oryzanol	5.0,True
SW 900,Carbidopa (monohydrate),0.05,202,SW 900	Carbidopa (monohydrate)	0.05,True
SW 900,Carbidopa (monohydrate),0.5,202,SW 900	Carbidopa (monohydrate)	0.5,True
SW 900,Carbidopa (monohydrate),5.0,202,SW 900	Carbidopa (monohydrate)	5.0,True
SW 900,Daptomycin,0.05,202,SW 900	Daptomycin	0.05,True
SW 900,Daptomycin,0.5,203,SW 900	Daptomycin	0.5,True
SW 900,Daptomycin,5.0,203,SW 900	Daptomycin	5.0,True
SW 900,Edoxaban (tosylate monohydrate),0.05,203,SW 900	Edoxaban (tosylate monohydrate)	0.05,True
SW 900,Edoxaban (tosylate monohydrate),0.5,203,SW 900	Edoxaban (tosylate monohydrate)	0.5,True
SW 900,Edoxaban (tosylate monohydrate),5.0,203,SW 900	Edoxaban (tosylate monohydrate)	5.0,True
SW 900,Fostamatinib (disodium hexahydrate),0.05,203,SW 900	Fostamatinib (disodium hexahydrate)	0.05,True
SW 900,Fostamatinib (disodium hexahydrate),0.5,203,SW 900	Fostamatinib (disodium hexahydrate)	0.5,True
SW 900,Fostamatinib (disodium hexahydrate),5.0,203,SW 900	Fostamatinib (disodium hexahydrate)	5.0,True
SW 900,Glasdegib,0.05,203,SW 900	Glasdegib	0.05,True
SW 900,Glasdegib,0.5,203,SW 900	Glasdegib	0.5,True
SW 900,Glasdegib,5.0,203,SW 900	Glasdegib	5.0,True
SW 900,Ivabradine (hydrochloride),0.05,203,SW 900	Ivabradine (hydrochloride)	0.05,True
SW 900,Ivabradine (hydrochloride),0.5,203,SW 900	Ivabradine (hydrochloride)	0.5,True
SW 900,Ivabradine (hydrochloride),5.0,203,SW 900	Ivabradine (hydrochloride)	5.0,True
SW 900,Larotrectinib sulfate,0.05,203,SW 900	Larotrectinib sulfate	0.05,True
SW 900,Larotrectinib sulfate,0.5,203,SW 900	Larotrectinib sulfate	0.5,True
SW 900,Larotrectinib sulfate,5.0,203,SW 900	Larotrectinib sulfate	5.0,True
SW 900,Methylprednisolone succinate,0.05,203,SW 900	Methylprednisolone succinate	0.05,True
SW 900,Nimesulide,0.05,203,SW 900	Nimesulide	0.05,True
SW 900,Nimesulide,0.5,203,SW 900	Nimesulide	0.5,True
SW 900,Nimesulide,5.0,203,SW 900	Nimesulide	5.0,True
SW 900,Ornidazole,0.05,203,SW 900	Ornidazole	0.05,True
SW 900,Ornidazole,0.5,203,SW 900	Ornidazole	0.5,True
SW 900,Ornidazole,5.0,203,SW 900	Ornidazole	5.0,True
SW 900,Plicamycin,0.05,203,SW 900	Plicamycin	0.05,True
SW 900,Plicamycin,0.5,203,SW 900	Plicamycin	0.5,True
SW 900,Plicamycin,5.0,203,SW 900	Plicamycin	5.0,True
SW 900,Ribociclib,0.05,203,SW 900	Ribociclib	0.05,True
SW 900,Ribociclib,0.5,203,SW 900	Ribociclib	0.5,True
SW 900,Ribociclib,5.0,203,SW 900	Ribociclib	5.0,True
SW 900,Rimonabant (Hydrochloride),0.05,203,SW 900	Rimonabant (Hydrochloride)	0.05,True
SW 900,Rimonabant (Hydrochloride),0.5,203,SW 900	Rimonabant (Hydrochloride)	0.5,True
SW 900,Rimonabant (Hydrochloride),5.0,203,SW 900	Rimonabant (Hydrochloride)	5.0,True
SW 900,c-Kit-IN-1,0.05,203,SW 900	c-Kit-IN-1	0.05,True
MIA PaCa-2,4EGI-1,0.05,205,MIA PaCa-2	4EGI-1	0.05,True
MIA PaCa-2,9-ING-41,0.05,205,MIA PaCa-2	9-ING-41	0.05,True
MIA PaCa-2,APTO-253,0.05,205,MIA PaCa-2	APTO-253	0.05,True
MIA PaCa-2,AT7519,0.05,205,MIA PaCa-2	AT7519	0.05,True
MIA PaCa-2,AZD1390,0.05,205,MIA PaCa-2	AZD1390	0.05,True
MIA PaCa-2,AZD2858,0.05,205,MIA PaCa-2	AZD2858	0.05,True
MIA PaCa-2,AZD-7648,0.05,205,MIA PaCa-2	AZD-7648	0.05,True
MIA PaCa-2,AZD-8055,0.05,205,MIA PaCa-2	AZD-8055	0.05,True
MIA PaCa-2,Adagrasib,0.05,205,MIA PaCa-2	Adagrasib	0.05,True
MIA PaCa-2,Afatinib,0.05,205,MIA PaCa-2	Afatinib	0.05,True
MIA PaCa-2,Alpelisib,0.05,205,MIA PaCa-2	Alpelisib	0.05,True
MIA PaCa-2,Anastrozole,0.05,205,MIA PaCa-2	Anastrozole	0.05,True
MIA PaCa-2,BAY1125976,0.05,205,MIA PaCa-2	BAY1125976	0.05,True
MIA PaCa-2,BI-78D3,0.05,205,MIA PaCa-2	BI-78D3	0.05,True
MIA PaCa-2,BI-3406,0.05,205,MIA PaCa-2	BI-3406	0.05,True
MIA PaCa-2,Belumosudil (mesylate),0.05,205,MIA PaCa-2	Belumosudil (mesylate)	0.05,True
MIA PaCa-2,Belzutifan,0.05,205,MIA PaCa-2	Belzutifan	0.05,True
MIA PaCa-2,Bentamapimod,0.05,205,MIA PaCa-2	Bentamapimod	0.05,True
MIA PaCa-2,Bimiralisib,0.05,205,MIA PaCa-2	Bimiralisib	0.05,True
MIA PaCa-2,Binimetinib,0.05,205,MIA PaCa-2	Binimetinib	0.05,True
MIA PaCa-2,Bortezomib,0.05,205,MIA PaCa-2	Bortezomib	0.05,True
MIA PaCa-2,Brivudine,0.05,205,MIA PaCa-2	Brivudine	0.05,True
MIA PaCa-2,CP21R7,0.05,205,MIA PaCa-2	CP21R7	0.05,True
MIA PaCa-2,Capivasertib,0.05,205,MIA PaCa-2	Capivasertib	0.05,True
MIA PaCa-2,Capmatinib,0.05,205,MIA PaCa-2	Capmatinib	0.05,True
MIA PaCa-2,Celecoxib,0.05,205,MIA PaCa-2	Celecoxib	0.05,True
MIA PaCa-2,DT-061,0.05,205,MIA PaCa-2	DT-061	0.05,True
MIA PaCa-2,DTP3,0.05,205,MIA PaCa-2	DTP3	0.05,True
MIA PaCa-2,Dabrafenib,0.05,205,MIA PaCa-2	Dabrafenib	0.05,True
MIA PaCa-2,ERK5-IN-2,0.05,205,MIA PaCa-2	ERK5-IN-2	0.05,True
MIA PaCa-2,ETC-206,0.05,205,MIA PaCa-2	ETC-206	0.05,True
MIA PaCa-2,EX229,0.05,205,MIA PaCa-2	EX229	0.05,True
MIA PaCa-2,Elimusertib hydrochloride,0.05,206,MIA PaCa-2	Elimusertib hydrochloride	0.05,True
MIA PaCa-2,Encorafenib,0.05,206,MIA PaCa-2	Encorafenib	0.05,True
MIA PaCa-2,Erdafitinib ,0.05,206,MIA PaCa-2	Erdafitinib 	0.05,True
MIA PaCa-2,Everolimus,0.05,206,MIA PaCa-2	Everolimus	0.05,True
MIA PaCa-2,Futibatinib,0.05,206,MIA PaCa-2	Futibatinib	0.05,True
MIA PaCa-2,GSK1059615,0.05,206,MIA PaCa-2	GSK1059615	0.05,True
MIA PaCa-2,Gemcitabine,0.05,206,MIA PaCa-2	Gemcitabine	0.05,True
MIA PaCa-2,HI-TOPK-032,0.05,206,MIA PaCa-2	HI-TOPK-032	0.05,True
MIA PaCa-2,Hydroxyfasudil,0.05,206,MIA PaCa-2	Hydroxyfasudil	0.05,True
MIA PaCa-2,IQ 1,0.05,206,MIA PaCa-2	IQ 1	0.05,True
MIA PaCa-2,Infigratinib,0.05,206,MIA PaCa-2	Infigratinib	0.05,True
MIA PaCa-2,Ipatasertib,0.05,206,MIA PaCa-2	Ipatasertib	0.05,True
MIA PaCa-2,Irinotecan,0.05,206,MIA PaCa-2	Irinotecan	0.05,True
MIA PaCa-2,Ixazomib,0.05,206,MIA PaCa-2	Ixazomib	0.05,True
MIA PaCa-2,LB-100,0.05,206,MIA PaCa-2	LB-100	0.05,True
MIA PaCa-2,LJI308,0.05,206,MIA PaCa-2	LJI308	0.05,True
MIA PaCa-2,LY2090314,0.05,206,MIA PaCa-2	LY2090314	0.05,True
MIA PaCa-2,LY-2584702 (tosylate salt),0.05,206,MIA PaCa-2	LY-2584702 (tosylate salt)	0.05,True
MIA PaCa-2,Lapatinib ditosylate,0.05,206,MIA PaCa-2	Lapatinib ditosylate	0.05,True
MIA PaCa-2,Lonafarnib,0.05,206,MIA PaCa-2	Lonafarnib	0.05,True
MIA PaCa-2,MK-3903,0.05,206,MIA PaCa-2	MK-3903	0.05,True
MIA PaCa-2,MK-8353,0.05,206,MIA PaCa-2	MK-8353	0.05,True
MIA PaCa-2,ML264,0.05,206,MIA PaCa-2	ML264	0.05,True
MIA PaCa-2,Methylprednisolone succinate,0.05,206,MIA PaCa-2	Methylprednisolone succinate	0.05,True
MIA PaCa-2,Minodronic acid,0.05,206,MIA PaCa-2	Minodronic acid	0.05,True
MIA PaCa-2,NG25,0.05,206,MIA PaCa-2	NG25	0.05,True
MIA PaCa-2,NVP-BHG712,0.05,206,MIA PaCa-2	NVP-BHG712	0.05,True
MIA PaCa-2,OTS514,0.05,206,MIA PaCa-2	OTS514	0.05,True
MIA PaCa-2,Oleic acid,0.05,206,MIA PaCa-2	Oleic acid	0.05,True
MIA PaCa-2,Oxaliplatin,0.05,206,MIA PaCa-2	Oxaliplatin	0.05,True
MIA PaCa-2,PH-797804,0.05,206,MIA PaCa-2	PH-797804	0.05,True
MIA PaCa-2,Paclitaxel,0.05,206,MIA PaCa-2	Paclitaxel	0.05,True
MIA PaCa-2,Pemigatinib,0.05,206,MIA PaCa-2	Pemigatinib	0.05,True
MIA PaCa-2,Pimitespib,0.05,206,MIA PaCa-2	Pimitespib	0.05,True
MIA PaCa-2,Pralsetinib,0.05,206,MIA PaCa-2	Pralsetinib	0.05,True
MIA PaCa-2,RMC-6236,0.05,206,MIA PaCa-2	RMC-6236	0.05,True
MIA PaCa-2,Regorafenib,0.05,206,MIA PaCa-2	Regorafenib	0.05,True
MIA PaCa-2,SBI-0640756,0.05,206,MIA PaCa-2	SBI-0640756	0.05,True
MIA PaCa-2,Sapanisertib,0.05,206,MIA PaCa-2	Sapanisertib	0.05,True
MIA PaCa-2,Sonidegib,0.05,206,MIA PaCa-2	Sonidegib	0.05,True
MIA PaCa-2,TAK-733,0.05,206,MIA PaCa-2	TAK-733	0.05,True
MIA PaCa-2,TAK-901,0.05,206,MIA PaCa-2	TAK-901	0.05,True
MIA PaCa-2,Temuterkib,0.05,206,MIA PaCa-2	Temuterkib	0.05,True
MIA PaCa-2,Tomivosertib,0.05,206,MIA PaCa-2	Tomivosertib	0.05,True
MIA PaCa-2,Torkinib,0.05,206,MIA PaCa-2	Torkinib	0.05,True
MIA PaCa-2,Trametinib,0.05,206,MIA PaCa-2	Trametinib	0.05,True
MIA PaCa-2,Tubulin inhibitor 6,0.05,206,MIA PaCa-2	Tubulin inhibitor 6	0.05,True
MIA PaCa-2,Tucatinib,0.05,206,MIA PaCa-2	Tucatinib	0.05,True
MIA PaCa-2,ULK-101,0.05,206,MIA PaCa-2	ULK-101	0.05,True
MIA PaCa-2,Vemurafenib,0.05,206,MIA PaCa-2	Vemurafenib	0.05,True
MIA PaCa-2,Volasertib,0.05,206,MIA PaCa-2	Volasertib	0.05,True
MIA PaCa-2,XRK3F2,0.05,206,MIA PaCa-2	XRK3F2	0.05,True
MIA PaCa-2,palbociclib,0.05,206,MIA PaCa-2	palbociclib	0.05,True
MIA PaCa-2,venetoclax,0.05,206,MIA PaCa-2	venetoclax	0.05,True
MIA PaCa-2,vincristine,0.05,206,MIA PaCa-2	vincristine	0.05,True
MIA PaCa-2,4EGI-1,0.5,206,MIA PaCa-2	4EGI-1	0.5,True
MIA PaCa-2,9-ING-41,0.5,206,MIA PaCa-2	9-ING-41	0.5,True
MIA PaCa-2,APTO-253,0.5,206,MIA PaCa-2	APTO-253	0.5,True
MIA PaCa-2,AT7519,0.5,206,MIA PaCa-2	AT7519	0.5,True
MIA PaCa-2,AZD1390,0.5,206,MIA PaCa-2	AZD1390	0.5,True
MIA PaCa-2,AZD2858,0.5,206,MIA PaCa-2	AZD2858	0.5,True
MIA PaCa-2,AZD-7648,0.5,206,MIA PaCa-2	AZD-7648	0.5,True
MIA PaCa-2,AZD-8055,0.5,206,MIA PaCa-2	AZD-8055	0.5,True
MIA PaCa-2,Abemaciclib,0.5,206,MIA PaCa-2	Abemaciclib	0.5,True
MIA PaCa-2,Abemaciclib,0.05,207,MIA PaCa-2	Abemaciclib	0.05,True
MIA PaCa-2,Afatinib,0.5,207,MIA PaCa-2	Afatinib	0.5,True
MIA PaCa-2,Alpelisib,0.5,207,MIA PaCa-2	Alpelisib	0.5,True
MIA PaCa-2,Anastrozole,0.5,207,MIA PaCa-2	Anastrozole	0.5,True
MIA PaCa-2,BAY1125976,0.5,207,MIA PaCa-2	BAY1125976	0.5,True
MIA PaCa-2,BI-78D3,0.5,207,MIA PaCa-2	BI-78D3	0.5,True
MIA PaCa-2,BI-3406,0.5,207,MIA PaCa-2	BI-3406	0.5,True
MIA PaCa-2,Belumosudil (mesylate),0.5,207,MIA PaCa-2	Belumosudil (mesylate)	0.5,True
MIA PaCa-2,Belzutifan,0.5,207,MIA PaCa-2	Belzutifan	0.5,True
MIA PaCa-2,Bentamapimod,0.5,207,MIA PaCa-2	Bentamapimod	0.5,True
MIA PaCa-2,Bimiralisib,0.5,207,MIA PaCa-2	Bimiralisib	0.5,True
MIA PaCa-2,Binimetinib,0.5,207,MIA PaCa-2	Binimetinib	0.5,True
MIA PaCa-2,Bortezomib,0.5,207,MIA PaCa-2	Bortezomib	0.5,True
MIA PaCa-2,Brivudine,0.5,207,MIA PaCa-2	Brivudine	0.5,True
MIA PaCa-2,CP21R7,0.5,207,MIA PaCa-2	CP21R7	0.5,True
MIA PaCa-2,Capivasertib,0.5,207,MIA PaCa-2	Capivasertib	0.5,True
MIA PaCa-2,Capmatinib,0.5,207,MIA PaCa-2	Capmatinib	0.5,True
MIA PaCa-2,Celecoxib,0.5,207,MIA PaCa-2	Celecoxib	0.5,True
MIA PaCa-2,DT-061,0.5,207,MIA PaCa-2	DT-061	0.5,True
MIA PaCa-2,DTP3,0.5,207,MIA PaCa-2	DTP3	0.5,True
MIA PaCa-2,Dabrafenib,0.5,207,MIA PaCa-2	Dabrafenib	0.5,True
MIA PaCa-2,ERK5-IN-2,0.5,207,MIA PaCa-2	ERK5-IN-2	0.5,True
MIA PaCa-2,ETC-206,0.5,207,MIA PaCa-2	ETC-206	0.5,True
MIA PaCa-2,EX229,0.5,207,MIA PaCa-2	EX229	0.5,True
MIA PaCa-2,Elimusertib hydrochloride,0.5,207,MIA PaCa-2	Elimusertib hydrochloride	0.5,True
MIA PaCa-2,Erdafitinib ,0.5,207,MIA PaCa-2	Erdafitinib 	0.5,True
MIA PaCa-2,Everolimus,0.5,207,MIA PaCa-2	Everolimus	0.5,True
MIA PaCa-2,Futibatinib,0.5,207,MIA PaCa-2	Futibatinib	0.5,True
MIA PaCa-2,GSK1059615,0.5,207,MIA PaCa-2	GSK1059615	0.5,True
MIA PaCa-2,Gemcitabine,0.5,207,MIA PaCa-2	Gemcitabine	0.5,True
MIA PaCa-2,HI-TOPK-032,0.5,207,MIA PaCa-2	HI-TOPK-032	0.5,True
MIA PaCa-2,Hydroxyfasudil,0.5,207,MIA PaCa-2	Hydroxyfasudil	0.5,True
MIA PaCa-2,IQ 1,0.5,207,MIA PaCa-2	IQ 1	0.5,True
MIA PaCa-2,Infigratinib,0.5,207,MIA PaCa-2	Infigratinib	0.5,True
MIA PaCa-2,Ipatasertib,0.5,207,MIA PaCa-2	Ipatasertib	0.5,True
MIA PaCa-2,Irinotecan,0.5,207,MIA PaCa-2	Irinotecan	0.5,True
MIA PaCa-2,Ixazomib,0.5,207,MIA PaCa-2	Ixazomib	0.5,True
MIA PaCa-2,LB-100,0.5,207,MIA PaCa-2	LB-100	0.5,True
MIA PaCa-2,LJI308,0.5,207,MIA PaCa-2	LJI308	0.5,True
MIA PaCa-2,LY2090314,0.5,207,MIA PaCa-2	LY2090314	0.5,True
MIA PaCa-2,LY-2584702 (tosylate salt),0.5,207,MIA PaCa-2	LY-2584702 (tosylate salt)	0.5,True
MIA PaCa-2,Lapatinib ditosylate,0.5,207,MIA PaCa-2	Lapatinib ditosylate	0.5,True
MIA PaCa-2,Lonafarnib,0.5,207,MIA PaCa-2	Lonafarnib	0.5,True
MIA PaCa-2,MK-3903,0.5,207,MIA PaCa-2	MK-3903	0.5,True
MIA PaCa-2,MK-8353,0.5,207,MIA PaCa-2	MK-8353	0.5,True
MIA PaCa-2,ML264,0.5,207,MIA PaCa-2	ML264	0.5,True
MIA PaCa-2,Methylprednisolone succinate,0.5,207,MIA PaCa-2	Methylprednisolone succinate	0.5,True
MIA PaCa-2,Minodronic acid,0.5,207,MIA PaCa-2	Minodronic acid	0.5,True
MIA PaCa-2,NG25,0.5,207,MIA PaCa-2	NG25	0.5,True
MIA PaCa-2,NVP-BHG712,0.5,207,MIA PaCa-2	NVP-BHG712	0.5,True
MIA PaCa-2,OTS514,0.5,207,MIA PaCa-2	OTS514	0.5,True
MIA PaCa-2,Oleic acid,0.5,207,MIA PaCa-2	Oleic acid	0.5,True
MIA PaCa-2,Oxaliplatin,0.5,207,MIA PaCa-2	Oxaliplatin	0.5,True
MIA PaCa-2,PF-06260933,0.5,207,MIA PaCa-2	PF-06260933	0.5,True
MIA PaCa-2,PH-797804,0.5,207,MIA PaCa-2	PH-797804	0.5,True
MIA PaCa-2,Paclitaxel,0.5,207,MIA PaCa-2	Paclitaxel	0.5,True
MIA PaCa-2,Pemigatinib,0.5,207,MIA PaCa-2	Pemigatinib	0.5,True
MIA PaCa-2,Pimitespib,0.5,207,MIA PaCa-2	Pimitespib	0.5,True
MIA PaCa-2,Pralsetinib,0.5,207,MIA PaCa-2	Pralsetinib	0.5,True
MIA PaCa-2,RMC-6236,0.5,207,MIA PaCa-2	RMC-6236	0.5,True
MIA PaCa-2,Ralimetinib dimesylate,0.5,207,MIA PaCa-2	Ralimetinib dimesylate	0.5,True
MIA PaCa-2,Regorafenib,0.5,207,MIA PaCa-2	Regorafenib	0.5,True
MIA PaCa-2,SBI-0640756,0.5,207,MIA PaCa-2	SBI-0640756	0.5,True
MIA PaCa-2,Sapanisertib,0.5,208,MIA PaCa-2	Sapanisertib	0.5,True
MIA PaCa-2,Sonidegib,0.5,208,MIA PaCa-2	Sonidegib	0.5,True
MIA PaCa-2,TAK-733,0.5,208,MIA PaCa-2	TAK-733	0.5,True
MIA PaCa-2,TAK-901,0.5,208,MIA PaCa-2	TAK-901	0.5,True
MIA PaCa-2,Temuterkib,0.5,208,MIA PaCa-2	Temuterkib	0.5,True
MIA PaCa-2,Tomivosertib,0.5,208,MIA PaCa-2	Tomivosertib	0.5,True
MIA PaCa-2,Torkinib,0.5,208,MIA PaCa-2	Torkinib	0.5,True
MIA PaCa-2,Trametinib,0.5,208,MIA PaCa-2	Trametinib	0.5,True
MIA PaCa-2,Tubulin inhibitor 6,0.5,208,MIA PaCa-2	Tubulin inhibitor 6	0.5,True
MIA PaCa-2,Tucatinib,0.5,208,MIA PaCa-2	Tucatinib	0.5,True
MIA PaCa-2,ULK-101,0.5,208,MIA PaCa-2	ULK-101	0.5,True
MIA PaCa-2,Vemurafenib,0.5,208,MIA PaCa-2	Vemurafenib	0.5,True
MIA PaCa-2,Volasertib,0.5,208,MIA PaCa-2	Volasertib	0.5,True
MIA PaCa-2,XRK3F2,0.5,208,MIA PaCa-2	XRK3F2	0.5,True
MIA PaCa-2,c-Kit-IN-1,0.5,208,MIA PaCa-2	c-Kit-IN-1	0.5,True
MIA PaCa-2,olaparib,0.5,208,MIA PaCa-2	olaparib	0.5,True
MIA PaCa-2,palbociclib,0.5,208,MIA PaCa-2	palbociclib	0.5,True
MIA PaCa-2,venetoclax,0.5,208,MIA PaCa-2	venetoclax	0.5,True
MIA PaCa-2,vincristine,0.5,208,MIA PaCa-2	vincristine	0.5,True
MIA PaCa-2,4EGI-1,5.0,208,MIA PaCa-2	4EGI-1	5.0,True
MIA PaCa-2,9-ING-41,5.0,208,MIA PaCa-2	9-ING-41	5.0,True
MIA PaCa-2,APTO-253,5.0,208,MIA PaCa-2	APTO-253	5.0,True
MIA PaCa-2,AT7519,5.0,208,MIA PaCa-2	AT7519	5.0,True
MIA PaCa-2,AZD1390,5.0,208,MIA PaCa-2	AZD1390	5.0,True
MIA PaCa-2,AZD2858,5.0,208,MIA PaCa-2	AZD2858	5.0,True
MIA PaCa-2,AZD-7648,5.0,208,MIA PaCa-2	AZD-7648	5.0,True
MIA PaCa-2,AZD-8055,5.0,208,MIA PaCa-2	AZD-8055	5.0,True
MIA PaCa-2,Abemaciclib,5.0,208,MIA PaCa-2	Abemaciclib	5.0,True
MIA PaCa-2,Afatinib,5.0,208,MIA PaCa-2	Afatinib	5.0,True
MIA PaCa-2,Alpelisib,5.0,208,MIA PaCa-2	Alpelisib	5.0,True
MIA PaCa-2,Anastrozole,5.0,208,MIA PaCa-2	Anastrozole	5.0,True
MIA PaCa-2,BAY1125976,5.0,208,MIA PaCa-2	BAY1125976	5.0,True
